YEAR,TAXON,Date ,Latitude of Capture,Longitude of capture
2017,RHIZOPRIONODON TERRAENOVAE,9/23/2017,28.0637,-95.4933
2017,CARCHARHINUS PLUMBEUS,9/23/2017,28.0637,-95.4933
2017,RHIZOPRIONODON TERRAENOVAE,9/23/2017,28.0637,-95.4933
2017,RHIZOPRIONODON TERRAENOVAE,9/23/2017,28.0637,-95.4933
2017,LUTJANUS CAMPECHANUS,9/23/2017,28.0637,-95.4933
2017,LUTJANUS CAMPECHANUS,9/23/2017,28.0637,-95.4933
2017,CARCHARHINUS PLUMBEUS,9/23/2017,28.0637,-95.4933
2017,RHIZOPRIONODON TERRAENOVAE,9/23/2017,28.0637,-95.4933
2017,LUTJANUS CAMPECHANUS,9/23/2017,28.0637,-95.4933
2017,LUTJANUS CAMPECHANUS,9/23/2017,28.0637,-95.4933
2017,RHIZOPRIONODON TERRAENOVAE,9/23/2017,28.0637,-95.4933
2017,GALEOCERDO CUVIER,9/23/2017,28.0637,-95.4933
2017,CARCHARHINUS LEUCAS,9/23/2017,28.0637,-95.4933
2017,RHIZOPRIONODON TERRAENOVAE,9/23/2017,28.0637,-95.4933
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS LIMBATUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4192,-95.5317
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.5407,-95.3767
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.5407,-95.3767
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.5407,-95.3767
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.5407,-95.3767
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.5407,-95.3767
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.5407,-95.3767
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.408,-94.9395
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.408,-94.9395
2017,CARCHARHINUS LEUCAS,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.408,-94.9395
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,CARCHARHINUS LEUCAS,9/24/2017,28.408,-94.9395
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.408,-94.9395
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.408,-94.9395
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,CARCHARHINUS ACRONOTUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.4495,-94.6943
2017,RHIZOPRIONODON TERRAENOVAE,9/24/2017,28.4495,-94.6943
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.1547,-94.3478
2017,LUTJANUS CAMPECHANUS,9/24/2017,28.1547,-94.3478
2017,CARCHARHINUS PLUMBEUS,9/24/2017,28.1547,-94.3478
2017,CARCHARHINUS FALCIFORMIS,9/24/2017,28.1547,-94.3478
2017,HYPORTHODUS FLAVOLIMBATUS,9/25/2017,27.8063,-94.1772
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,CARCHARHINUS PLUMBEUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,CARCHARHINUS ACRONOTUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.0342,-93.8667
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.0342,-93.8667
2017,SPHYRNA LEWINI,9/25/2017,28.1862,-93.9198
2017,MUSTELUS SINUSMEXICANUS,9/25/2017,28.1862,-93.9198
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.1862,-93.9198
2017,CARCHARHINUS PLUMBEUS,9/25/2017,28.1862,-93.9198
2017,MUSTELUS SINUSMEXICANUS,9/25/2017,28.1862,-93.9198
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.1862,-93.9198
2017,MUSTELUS SINUSMEXICANUS,9/25/2017,28.1862,-93.9198
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.1862,-93.9198
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.1862,-93.9198
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.1862,-93.9198
2017,SPHYRNA LEWINI,9/25/2017,28.1862,-93.9198
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.1862,-93.9198
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.1862,-93.9198
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.1862,-93.9198
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.1862,-93.9198
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.3333,-94.0133
2017,CORYPHAENA HIPPURUS,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.3333,-94.0133
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.3333,-94.0133
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.593,-93.9563
2017,CARCHARHINUS ACRONOTUS,9/25/2017,28.593,-93.9563
2017,CARCHARHINUS ACRONOTUS,9/25/2017,28.593,-93.9563
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.593,-93.9563
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.593,-93.9563
2017,SPHYRNA LEWINI,9/25/2017,28.593,-93.9563
2017,CARCHARHINUS ACRONOTUS,9/25/2017,28.593,-93.9563
2017,CARCHARHINUS,9/25/2017,28.593,-93.9563
2017,OPHICHTHUS REX,9/25/2017,28.593,-93.9563
2017,CARCHARHINUS ACRONOTUS,9/25/2017,28.593,-93.9563
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.593,-93.9563
2017,CARCHARHINUS ACRONOTUS,9/25/2017,28.593,-93.9563
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.593,-93.9563
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.593,-93.9563
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.4087,-93.7665
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.4087,-93.7665
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.4087,-93.7665
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.4087,-93.7665
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.4087,-93.7665
2017,LUTJANUS CAMPECHANUS,9/25/2017,28.4087,-93.7665
2017,RHIZOPRIONODON TERRAENOVAE,9/25/2017,28.4087,-93.7665
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1287,-93.5038
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1287,-93.5038
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1287,-93.5038
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1287,-93.5038
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1287,-93.5038
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1287,-93.5038
2017,CARCHARHINUS PLUMBEUS,9/26/2017,28.1287,-93.5038
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1287,-93.5038
2017,CARCHARHINUS PLUMBEUS,9/26/2017,28.1287,-93.5038
2017,HEXANCHUS NAKAMURAI,9/26/2017,27.7538,-93.3677
2017,LOPHOLATILUS CHAMAELEONTICEPS,9/26/2017,27.7538,-93.3677
2017,OPHICHTHUS REX,9/26/2017,27.9412,-93.388
2017,BROTULA BARBATA,9/26/2017,27.9412,-93.388
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1503,-93.2175
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1503,-93.2175
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1503,-93.2175
2017,CARCHARHINUS LIMBATUS,9/26/2017,28.1503,-93.2175
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1503,-93.2175
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1503,-93.2175
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1503,-93.2175
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1503,-93.2175
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1503,-93.2175
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1503,-93.2175
2017,CARCHARHINUS PLUMBEUS,9/26/2017,28.1395,-92.8643
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1395,-92.8643
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1395,-92.8643
2017,MUSTELUS SINUSMEXICANUS,9/26/2017,28.1395,-92.8643
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,LUTJANUS CAMPECHANUS,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,CARCHARHINUS PLUMBEUS,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,SPHYRNA LEWINI,9/26/2017,28.1395,-92.8643
2017,CARCHARHINUS PLUMBEUS,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,CARCHARHINUS PLUMBEUS,9/26/2017,28.1395,-92.8643
2017,RHIZOPRIONODON TERRAENOVAE,9/26/2017,28.1395,-92.8643
2017,OPHICHTHUS REX,9/26/2017,27.9598,-92.7212
2017,MUSTELUS SINUSMEXICANUS,9/26/2017,27.9598,-92.7212
2017,SQUALUS CUBENSIS,9/27/2017,27.896,-92.5525
2017,OPHICHTHUS REX,9/27/2017,27.896,-92.5525
2017,LOPHOLATILUS CHAMAELEONTICEPS,9/27/2017,27.896,-92.5525
2017,SPHYRNA LEWINI,9/27/2017,27.896,-92.5525
2017,CARCHARHINUS PLUMBEUS,9/27/2017,28.2572,-92.4543
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.2572,-92.4543
2017,OPHICHTHUS REX,9/27/2017,28.2572,-92.4543
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.2572,-92.4543
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.2572,-92.4543
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.2572,-92.4543
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.2572,-92.4543
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.2572,-92.4543
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.2572,-92.4543
2017,GYMNOTHORAX KOLPOS,9/27/2017,28.2572,-92.4543
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.2572,-92.4543
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.2572,-92.4543
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,CARCHARHINUS LIMBATUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.5107,-92.5403
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,CARCHARHINUS ACRONOTUS,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,GALEOCERDO CUVIER,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,LUTJANUS CAMPECHANUS,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,CARCHARHINUS ACRONOTUS,9/27/2017,28.6048,-92.665
2017,CARCHARHINUS ACRONOTUS,9/27/2017,28.6048,-92.665
2017,RHIZOPRIONODON TERRAENOVAE,9/27/2017,28.6048,-92.665
2017,OPHICHTHUS REX,9/28/2017,27.9987,-91.1233
2017,OPHICHTHUS REX,9/28/2017,27.9987,-91.1233
2017,OPHICHTHUS REX,9/28/2017,27.9987,-91.1233
2017,MUSTELUS SINUSMEXICANUS,9/28/2017,27.9987,-91.1233
2017,LOPHOLATILUS CHAMAELEONTICEPS,9/28/2017,27.9087,-91.1568
2017,OPHICHTHUS REX,9/28/2017,28.583,-89.4797
2017,HYPORTHODUS FLAVOLIMBATUS,9/28/2017,28.583,-89.4797
2017,OPHICHTHUS REX,9/28/2017,28.583,-89.4797
2017,OPHICHTHUS REX,9/28/2017,28.583,-89.4797
2017,OPHICHTHUS REX,9/28/2017,28.583,-89.4797
2017,OPHICHTHUS REX,9/28/2017,28.583,-89.4797
2017,OPHICHTHUS REX,9/28/2017,28.583,-89.4797
2017,SPHYRNA LEWINI,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,SPHYRNA LEWINI,9/29/2017,29.1103,-88.7522
2017,RHIZOPRIONODON TERRAENOVAE,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,SPHYRNA LEWINI,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,RHIZOPRIONODON TERRAENOVAE,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,OPHICHTHUS REX,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,SPHYRNA LEWINI,9/29/2017,29.1103,-88.7522
2017,CARCHARHINUS PLUMBEUS,9/29/2017,29.1103,-88.7522
2017,CARCHARHINUS FALCIFORMIS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,CARCHARHINUS OBSCURUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,CARCHARHINUS PLUMBEUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,SPHYRNA LEWINI,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,SPHYRNA LEWINI,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
2017,MUSTELUS SINUSMEXICANUS,9/29/2017,29.1103,-88.7522
